Stoppendo
Epoch 1, Batch 1, Loss: 0.0020, Accuracy: 100.00%
Epoch 1, Batch 1506, Loss: 0.0010, Accuracy: 100.00%
Epoch 1, Batch 1507, Loss: 0.0010, Accuracy: 100.00%
Epoch 1, Batch 1508, Loss: 0.0070, Accuracy: 0.00%
Epoch 1, Batch 1509, Loss: 0.0010, Accuracy: 100.00%
Epoch 1, Batch 1510, Loss: 0.0010, Accuracy: 100.00%
Epoch 1, Batch 1511, Loss: 0.0010, Accuracy: 100.00%
Epoch 1, Batch 1512, Loss: 0.0010, Accuracy: 100.00%
Epoch 1, Batch 1513, Loss: 0.0010, Accuracy: 100.00%
Epoch 1, Batch 1514, Loss: 0.0010, Accuracy: 100.00%
Epoch 1, Batch 1515, Loss: 0.0010, Accuracy: 100.00%
Epoch 1, Batch 1516, Loss: 0.0010, Accuracy: 100.00%
Epoch 1, Batch 1517, Loss: 0.0010, Accuracy: 100.00%
Epoch 1, Batch 1518, Loss: 0.0070, Accuracy: 0.00%
Epoch 1, Batch 1519, Loss: 0.0010, Accuracy: 100.00%
Epoch 1, Batch 1520, Loss: 0.0010, Accuracy: 100.00%
Epoch 1, Batch 1521, Loss: 0.0010, Accuracy: 100.00%
Epoch 1, Batch 1522, Loss: 0.0010, Accuracy: 100.00%
Epoch 1, Batch 1523, Loss: 0.0010, Accuracy: 100.00%
Epoch 1, Batch 1524, Loss: 0.0010, Accuracy: 100.00%
Epoch 1, Batch 1525, Loss: 0.0010, Accuracy: 100.00%
Epoch 1, Batch 1526, Loss: 0.0070, Accuracy: 0.00%
Epoch 1, Batch 1527, Loss: 0.0010, Accuracy: 100.00%
Epoch 1, Batch 1528, Loss: 0.0010, Accuracy: 100.00%
Epoch 1, Batch 1529, Loss: 0.0010, Accuracy: 100.00%
Epoch 1, Batch 1530, Loss: 0.0070, Accuracy: 0.00%
Epoch 1, Batch 1531, Loss: 0.0010, Accuracy: 100.00%
Epoch 1, Batch 1532, Loss: 0.0010, Accuracy: 100.00%
Epoch 1, Batch 1533, Loss: 0.0070, Accuracy: 0.00%
Epoch 1, Batch 1534, Loss: 0.0010, Accuracy: 100.00%
Epoch 1, Batch 1535, Loss: 0.0070, Accuracy: 0.00%
Epoch 1, Batch 1536, Loss: 0.0010, Accuracy: 100.00%
Epoch 1, Batch 1537, Loss: 0.0010, Accuracy: 100.00%
Epoch 1, Batch 1538, Loss: 0.0070, Accuracy: 0.00%
Epoch 1, Batch 1539, Loss: 0.1890, Accuracy: 0.00%
Epoch 1, Batch 1540, Loss: 0.0010, Accuracy: 100.00%
Epoch 1, Batch 1541, Loss: 0.0010, Accuracy: 100.00%
Epoch 1, Batch 1542, Loss: 0.0070, Accuracy: 0.00%
Epoch 1, Batch 1543, Loss: 0.0010, Accuracy: 100.00%
Epoch 1, Batch 1544, Loss: 0.0010, Accuracy: 100.00%
Epoch 1, Batch 1545, Loss: 0.0010, Accuracy: 100.00%
Epoch 1, Batch 1546, Loss: 0.0010, Accuracy: 100.00%
Epoch 1, Batch 1547, Loss: 0.0010, Accuracy: 100.00%
Epoch 1, Batch 1548, Loss: 0.0010, Accuracy: 100.00%
Epoch 1, Batch 1549, Loss: 0.0070, Accuracy: 0.00%
Epoch 1, Batch 1550, Loss: 0.0010, Accuracy: 100.00%
Epoch 1, Batch 1551, Loss: 0.0010, Accuracy: 100.00%
Epoch 1, Batch 1552, Loss: 0.0010, Accuracy: 100.00%
Epoch 1, Batch 1553, Loss: 0.0010, Accuracy: 100.00%
Epoch 1, Batch 1554, Loss: 0.0010, Accuracy: 100.00%
Epoch 1, Batch 1555, Loss: 0.0010, Accuracy: 100.00%
Epoch 1, Batch 1556, Loss: 0.0070, Accuracy: 0.00%
Epoch 1, Batch 1557, Loss: 0.0010, Accuracy: 100.00%
Epoch 1, Batch 1558, Loss: 0.0010, Accuracy: 100.00%
Epoch 1, Batch 1559, Loss: 0.0010, Accuracy: 100.00%
Epoch 1, Batch 1560, Loss: 0.0010, Accuracy: 100.00%
Epoch 1, Batch 1561, Loss: 0.0070, Accuracy: 0.00%
Epoch 1, Batch 1562, Loss: 0.0010, Accuracy: 100.00%
Epoch 1, Batch 1563, Loss: 0.0010, Accuracy: 100.00%
Epoch 1, Batch 1564, Loss: 0.0010, Accuracy: 100.00%
Epoch 1, Batch 1565, Loss: 0.0010, Accuracy: 100.00%
Epoch 1, Batch 1566, Loss: 0.0010, Accuracy: 100.00%
Epoch 1, Batch 1567, Loss: 0.0010, Accuracy: 100.00%
Epoch 1, Batch 1568, Loss: 0.0070, Accuracy: 0.00%
Epoch 1, Batch 1569, Loss: 0.0010, Accuracy: 100.00%
Epoch 1, Batch 1570, Loss: 0.0010, Accuracy: 100.00%
Epoch 1, Batch 1571, Loss: 0.0010, Accuracy: 100.00%
Epoch 1, Batch 1572, Loss: 0.0010, Accuracy: 100.00%
Epoch 1, Batch 1573, Loss: 0.0010, Accuracy: 100.00%
Epoch 1, Batch 1574, Loss: 0.0010, Accuracy: 100.00%
Epoch 1, Batch 1575, Loss: 0.0010, Accuracy: 100.00%
Epoch 1, Batch 1576, Loss: 0.0010, Accuracy: 100.00%
Epoch 1, Batch 1577, Loss: 0.0010, Accuracy: 100.00%
Epoch 1, Batch 1578, Loss: 0.0010, Accuracy: 100.00%
Epoch 1, Batch 1579, Loss: 0.0010, Accuracy: 100.00%
Epoch 1, Batch 1580, Loss: 0.0010, Accuracy: 100.00%
Epoch 1, Batch 1581, Loss: 0.0010, Accuracy: 100.00%
Epoch 1, Batch 1582, Loss: 0.0010, Accuracy: 100.00%
Epoch 1, Batch 1583, Loss: 0.0010, Accuracy: 100.00%
Epoch 1, Batch 1584, Loss: 0.0010, Accuracy: 100.00%
Epoch 1, Batch 1585, Loss: 0.0010, Accuracy: 100.00%
Epoch 1, Batch 1586, Loss: 0.0070, Accuracy: 0.00%
Epoch 1, Batch 1587, Loss: 0.0010, Accuracy: 100.00%
Epoch 1, Batch 1588, Loss: 0.0070, Accuracy: 0.00%
Epoch 1, Batch 1589, Loss: 0.0010, Accuracy: 100.00%
Epoch 1, Batch 1590, Loss: 0.0010, Accuracy: 100.00%
Epoch 1, Batch 1591, Loss: 0.0010, Accuracy: 100.00%
Epoch 1, Batch 1592, Loss: 0.0010, Accuracy: 100.00%
Epoch 1, Batch 1593, Loss: 0.0010, Accuracy: 100.00%
Epoch 1, Batch 1594, Loss: 0.0010, Accuracy: 100.00%
Epoch 1, Batch 1595, Loss: 0.0010, Accuracy: 100.00%
Epoch 1, Batch 1596, Loss: 0.0010, Accuracy: 100.00%
Epoch 1, Batch 1597, Loss: 0.0010, Accuracy: 100.00%
Epoch 1, Batch 1598, Loss: 0.0010, Accuracy: 100.00%
Epoch 1, Batch 1599, Loss: 0.0010, Accuracy: 100.00%
Epoch 1, Batch 1600, Loss: 0.0070, Accuracy: 0.00%
Epoch 1, Batch 1601, Loss: 0.0010, Accuracy: 100.00%
Epoch 1, Batch 1602, Loss: 0.0010, Accuracy: 100.00%
Epoch 1, Batch 1603, Loss: 0.0010, Accuracy: 100.00%
Epoch 1, Batch 1604, Loss: 0.0010, Accuracy: 100.00%
Epoch 1, Batch 1605, Loss: 0.0010, Accuracy: 100.00%
Epoch 1, Batch 1606, Loss: 0.0010, Accuracy: 100.00%
Epoch 1, Batch 1607, Loss: 0.0010, Accuracy: 100.00%
Epoch 1, Batch 1608, Loss: 0.0010, Accuracy: 100.00%
Epoch 1, Batch 1609, Loss: 0.0010, Accuracy: 100.00%
Epoch 1, Batch 1610, Loss: 0.0070, Accuracy: 0.00%
Epoch 1, Batch 1611, Loss: 0.0070, Accuracy: 0.00%
Epoch 1, Batch 1612, Loss: 0.0010, Accuracy: 100.00%
Epoch 1, Batch 1613, Loss: 0.1770, Accuracy: 0.00%
Epoch 1, Batch 1614, Loss: 0.0010, Accuracy: 100.00%
Epoch 1, Batch 1615, Loss: 0.0010, Accuracy: 100.00%
Epoch 1, Batch 1616, Loss: 0.0010, Accuracy: 100.00%
Epoch 1, Batch 1617, Loss: 0.0010, Accuracy: 100.00%
Epoch 1, Batch 1618, Loss: 0.0010, Accuracy: 100.00%
Epoch 1, Batch 1619, Loss: 0.0070, Accuracy: 0.00%
Epoch 1, Batch 1620, Loss: 0.0010, Accuracy: 100.00%
Epoch 1, Batch 1621, Loss: 0.0010, Accuracy: 100.00%
Epoch 1, Batch 1622, Loss: 0.0010, Accuracy: 100.00%
Epoch 1, Batch 1623, Loss: 0.0010, Accuracy: 100.00%
Epoch 1, Batch 1624, Loss: 0.0010, Accuracy: 100.00%
Epoch 1, Batch 1625, Loss: 0.0010, Accuracy: 100.00%
Epoch 1, Batch 1626, Loss: 0.0010, Accuracy: 100.00%
Epoch 1, Batch 1627, Loss: 0.0010, Accuracy: 100.00%
Epoch 1, Batch 1628, Loss: 0.0010, Accuracy: 100.00%
Epoch 1, Batch 1629, Loss: 0.0010, Accuracy: 100.00%
Epoch 1, Batch 1630, Loss: 0.0010, Accuracy: 100.00%
Epoch 1, Batch 1631, Loss: 0.0010, Accuracy: 100.00%
Epoch 1, Batch 1632, Loss: 0.0010, Accuracy: 100.00%
Epoch 1, Batch 1633, Loss: 0.0010, Accuracy: 100.00%
Epoch 1, Batch 1634, Loss: 0.0010, Accuracy: 100.00%
Epoch 1, Batch 1635, Loss: 0.0010, Accuracy: 100.00%
Epoch 1, Batch 1636, Loss: 0.0010, Accuracy: 100.00%
Epoch 1, Batch 1637, Loss: 0.0010, Accuracy: 100.00%
Epoch 1, Batch 1638, Loss: 0.0010, Accuracy: 100.00%
Epoch 1, Batch 1639, Loss: 0.0010, Accuracy: 100.00%
Epoch 1, Batch 1640, Loss: 0.0010, Accuracy: 100.00%
Epoch 1, Batch 1641, Loss: 0.0010, Accuracy: 100.00%
Epoch 1, Batch 1642, Loss: 0.0010, Accuracy: 100.00%
Epoch 1, Batch 1643, Loss: 0.0010, Accuracy: 100.00%
Epoch 1, Batch 1644, Loss: 0.0070, Accuracy: 0.00%
Epoch 1, Batch 1645, Loss: 0.0070, Accuracy: 0.00%
Epoch 1, Batch 1646, Loss: 0.0010, Accuracy: 100.00%
Epoch 1, Batch 1647, Loss: 0.0070, Accuracy: 0.00%
Epoch 1, Batch 1648, Loss: 0.0070, Accuracy: 0.00%
Epoch 1, Batch 1649, Loss: 0.0070, Accuracy: 0.00%
Epoch 1, Batch 1650, Loss: 0.0010, Accuracy: 100.00%
Epoch 1, Batch 1651, Loss: 0.0070, Accuracy: 0.00%
Epoch 1, Batch 1652, Loss: 0.0010, Accuracy: 100.00%
Epoch 1, Batch 1653, Loss: 0.0010, Accuracy: 100.00%
Epoch 1, Batch 1654, Loss: 0.0070, Accuracy: 0.00%
Epoch 1, Batch 1655, Loss: 0.0010, Accuracy: 100.00%
Epoch 1, Batch 1656, Loss: 0.0010, Accuracy: 100.00%
Epoch 1, Batch 1657, Loss: 0.0070, Accuracy: 0.00%
Epoch 1, Batch 1658, Loss: 0.0010, Accuracy: 100.00%
Epoch 1, Batch 1659, Loss: 0.0010, Accuracy: 100.00%
Epoch 1, Batch 1660, Loss: 0.0070, Accuracy: 0.00%
Epoch 1, Batch 1661, Loss: 0.0010, Accuracy: 100.00%
Epoch 1, Batch 1662, Loss: 0.0010, Accuracy: 100.00%
Epoch 1, Batch 1663, Loss: 0.0010, Accuracy: 100.00%
Epoch 1, Batch 1664, Loss: 0.0010, Accuracy: 100.00%
Epoch 1, Batch 1665, Loss: 0.0010, Accuracy: 100.00%
Epoch 1, Batch 1666, Loss: 0.0010, Accuracy: 100.00%
Epoch 1, Batch 1667, Loss: 0.0010, Accuracy: 100.00%
Epoch 1, Batch 1668, Loss: 0.0010, Accuracy: 100.00%
Epoch 1, Batch 1669, Loss: 0.1650, Accuracy: 0.00%
Epoch 1, Batch 1670, Loss: 0.0010, Accuracy: 100.00%
Epoch 1, Batch 1671, Loss: 0.0010, Accuracy: 100.00%
Epoch 1, Batch 1672, Loss: 0.0010, Accuracy: 100.00%
Epoch 1, Batch 1673, Loss: 0.0010, Accuracy: 100.00%
Epoch 1, Batch 1674, Loss: 0.0010, Accuracy: 100.00%
Epoch 1, Batch 1675, Loss: 0.0010, Accuracy: 100.00%
Epoch 1, Batch 1676, Loss: 0.0010, Accuracy: 100.00%
Epoch 1, Batch 1677, Loss: 0.0010, Accuracy: 100.00%
Epoch 1, Batch 1678, Loss: 0.0010, Accuracy: 100.00%
Epoch 1, Batch 1679, Loss: 0.0010, Accuracy: 100.00%
Epoch 1, Batch 1680, Loss: 0.0010, Accuracy: 100.00%
Epoch 1, Batch 1681, Loss: 0.0070, Accuracy: 0.00%
Epoch 1, Batch 1682, Loss: 0.0010, Accuracy: 100.00%
Epoch 1, Batch 1683, Loss: 0.0010, Accuracy: 100.00%
Epoch 1, Batch 1684, Loss: 0.0010, Accuracy: 100.00%
Epoch 1, Batch 1685, Loss: 0.0010, Accuracy: 100.00%
Epoch 1, Batch 1686, Loss: 0.0010, Accuracy: 100.00%
Epoch 1, Batch 1687, Loss: 0.0010, Accuracy: 100.00%
Epoch 1, Batch 1688, Loss: 0.0010, Accuracy: 100.00%
Epoch 1, Batch 1689, Loss: 0.0010, Accuracy: 100.00%
Epoch 1, Batch 1690, Loss: 0.0010, Accuracy: 100.00%
Epoch 1, Batch 1691, Loss: 0.0070, Accuracy: 0.00%
Epoch 1, Batch 1692, Loss: 0.0010, Accuracy: 100.00%
Epoch 1, Batch 1693, Loss: 0.0010, Accuracy: 100.00%
Epoch 1, Batch 1694, Loss: 0.0010, Accuracy: 100.00%
Epoch 1, Batch 1695, Loss: 0.0010, Accuracy: 100.00%
Epoch 1, Batch 1696, Loss: 0.0070, Accuracy: 0.00%
Epoch 1, Batch 1697, Loss: 0.0010, Accuracy: 100.00%
Epoch 1, Batch 1698, Loss: 0.0010, Accuracy: 100.00%
Epoch 1, Batch 1699, Loss: 0.0010, Accuracy: 100.00%
Epoch 1, Batch 1700, Loss: 0.0070, Accuracy: 0.00%
Epoch 1, Batch 1701, Loss: 0.0010, Accuracy: 100.00%
Epoch 1, Batch 1702, Loss: 0.0010, Accuracy: 100.00%
Epoch 1, Batch 1703, Loss: 0.0010, Accuracy: 100.00%
Epoch 1, Batch 1704, Loss: 0.0070, Accuracy: 0.00%
Epoch 1, Batch 1705, Loss: 0.0010, Accuracy: 100.00%
Epoch 1, Batch 1706, Loss: 0.0010, Accuracy: 100.00%
Epoch 1, Batch 1707, Loss: 0.0010, Accuracy: 100.00%
Epoch 1, Batch 1708, Loss: 0.0010, Accuracy: 100.00%
Epoch 1, Batch 1709, Loss: 0.0010, Accuracy: 100.00%
Epoch 1, Batch 1710, Loss: 0.0010, Accuracy: 100.00%
Epoch 1, Batch 1711, Loss: 0.0070, Accuracy: 0.00%
Epoch 1, Batch 1712, Loss: 0.0010, Accuracy: 100.00%
Epoch 1, Batch 1713, Loss: 0.0070, Accuracy: 0.00%
Epoch 1, Batch 1714, Loss: 0.0010, Accuracy: 100.00%
Epoch 1, Batch 1715, Loss: 0.0010, Accuracy: 100.00%
Epoch 1, Batch 1716, Loss: 0.0010, Accuracy: 100.00%
Epoch 1, Batch 1717, Loss: 0.0010, Accuracy: 100.00%
Epoch 1, Batch 1718, Loss: 0.0010, Accuracy: 100.00%
Epoch 1, Batch 1719, Loss: 0.0010, Accuracy: 100.00%
Epoch 1, Batch 1720, Loss: 0.0010, Accuracy: 100.00%
Epoch 1, Batch 1721, Loss: 0.0070, Accuracy: 0.00%
Epoch 1, Batch 1722, Loss: 0.0010, Accuracy: 100.00%
Epoch 1, Batch 1723, Loss: 0.0010, Accuracy: 100.00%
Epoch 1, Batch 1724, Loss: 0.0010, Accuracy: 100.00%
Epoch 1, Batch 1725, Loss: 0.0010, Accuracy: 100.00%
Epoch 1, Batch 1726, Loss: 0.0010, Accuracy: 100.00%
Epoch 1, Batch 1727, Loss: 0.0010, Accuracy: 100.00%
Epoch 1, Batch 1728, Loss: 0.0060, Accuracy: 100.00%
Epoch 1, Batch 1729, Loss: 0.0010, Accuracy: 0.00%
Epoch 1, Batch 1730, Loss: 0.0010, Accuracy: 0.00%
Epoch 1, Batch 1731, Loss: 0.0010, Accuracy: 0.00%
Epoch 1, Batch 1732, Loss: 0.0010, Accuracy: 0.00%
Epoch 1, Batch 1733, Loss: 0.0010, Accuracy: 0.00%
Epoch 1, Batch 1734, Loss: 0.0010, Accuracy: 0.00%
Epoch 1, Batch 1735, Loss: 0.0010, Accuracy: 0.00%
Epoch 1, Batch 1736, Loss: 0.0010, Accuracy: 0.00%
Epoch 1, Batch 1737, Loss: 0.0010, Accuracy: 0.00%
Epoch 1, Batch 1738, Loss: 0.0010, Accuracy: 0.00%
Epoch 1, Batch 1739, Loss: 0.0010, Accuracy: 0.00%
Epoch 1, Batch 1740, Loss: 0.0000, Accuracy: 0.00%
Epoch 1, Batch 1741, Loss: 0.0000, Accuracy: 100.00%
Epoch 1, Batch 1742, Loss: 0.0000, Accuracy: 100.00%
Epoch 1, Batch 1743, Loss: 0.0000, Accuracy: 100.00%
Epoch 1, Batch 1744, Loss: 0.0000, Accuracy: 100.00%
Epoch 1, Batch 1745, Loss: 0.0000, Accuracy: 100.00%
Epoch 1, Batch 1746, Loss: 0.0000, Accuracy: 100.00%
Epoch 1, Batch 1747, Loss: 0.0000, Accuracy: 100.00%
Epoch 1, Batch 1748, Loss: 0.0110, Accuracy: 0.00%
Epoch 1, Batch 1749, Loss: 0.0000, Accuracy: 100.00%
Epoch 1, Batch 1750, Loss: 0.0000, Accuracy: 100.00%
Epoch 1, Batch 1751, Loss: 0.0000, Accuracy: 100.00%
Epoch 1, Batch 1752, Loss: 0.0000, Accuracy: 100.00%
Epoch 1, Batch 1753, Loss: 0.0000, Accuracy: 100.00%
Epoch 1, Batch 1754, Loss: 0.0000, Accuracy: 100.00%
Epoch 1, Batch 1755, Loss: 0.0000, Accuracy: 100.00%
Epoch 1, Batch 1756, Loss: 0.0000, Accuracy: 100.00%
Epoch 1, Batch 1757, Loss: 0.0000, Accuracy: 100.00%
Epoch 1, Batch 1758, Loss: 0.0040, Accuracy: 0.00%
Epoch 1, Batch 1759, Loss: 0.0000, Accuracy: 100.00%
Epoch 1, Batch 1760, Loss: 0.0040, Accuracy: 0.00%
Epoch 1, Batch 1761, Loss: 0.0000, Accuracy: 100.00%
Epoch 1, Batch 1762, Loss: 0.0000, Accuracy: 100.00%
Epoch 1, Batch 1763, Loss: 0.0000, Accuracy: 100.00%
Epoch 1, Batch 1764, Loss: 0.0000, Accuracy: 100.00%
Epoch 1, Batch 1765, Loss: 0.0000, Accuracy: 100.00%
Epoch 1, Batch 1766, Loss: 0.0000, Accuracy: 100.00%
Epoch 1, Batch 1767, Loss: 0.0000, Accuracy: 100.00%
Epoch 1, Batch 1768, Loss: 0.0000, Accuracy: 0.00%
Epoch 1, Batch 1769, Loss: 0.0000, Accuracy: 0.00%
Epoch 1, Batch 1770, Loss: 0.0000, Accuracy: 0.00%
Epoch 1, Batch 1771, Loss: 0.0000, Accuracy: 0.00%
Epoch 1, Batch 1772, Loss: 0.0000, Accuracy: 0.00%
Epoch 1, Batch 1773, Loss: 0.0000, Accuracy: 0.00%
Epoch 1, Batch 1774, Loss: 0.0000, Accuracy: 0.00%
Epoch 1, Batch 1775, Loss: 0.0000, Accuracy: 0.00%
Epoch 1, Batch 1776, Loss: 0.0000, Accuracy: 0.00%
Epoch 1, Batch 1777, Loss: 0.0000, Accuracy: 0.00%
Epoch 1, Batch 1778, Loss: 0.0000, Accuracy: 100.00%
Epoch 1, Batch 1779, Loss: 0.0020, Accuracy: 0.00%
Epoch 1, Batch 1780, Loss: 0.0000, Accuracy: 100.00%
Epoch 1, Batch 1781, Loss: 0.0000, Accuracy: 100.00%
Epoch 1, Batch 1782, Loss: 0.0000, Accuracy: 100.00%
Epoch 1, Batch 1783, Loss: 0.0000, Accuracy: 100.00%
Epoch 1, Batch 1784, Loss: 0.0020, Accuracy: 0.00%
Epoch 1, Batch 1785, Loss: 0.0000, Accuracy: 100.00%
Epoch 1, Batch 1786, Loss: 0.0000, Accuracy: 100.00%
Epoch 1, Batch 1787, Loss: 0.0000, Accuracy: 100.00%
Epoch 1, Batch 1788, Loss: 0.0000, Accuracy: 100.00%
Epoch 1, Batch 1789, Loss: 0.0020, Accuracy: 0.00%
Epoch 1, Batch 1790, Loss: 0.0000, Accuracy: 0.00%
Epoch 1, Batch 1791, Loss: 0.0000, Accuracy: 0.00%
Epoch 1, Batch 1792, Loss: 0.0000, Accuracy: 0.00%
Epoch 1, Batch 1793, Loss: 0.0000, Accuracy: 0.00%
Epoch 1, Batch 1794, Loss: 0.0020, Accuracy: 100.00%
Epoch 1, Batch 1795, Loss: 0.0000, Accuracy: 0.00%
Epoch 1, Batch 1796, Loss: 0.0000, Accuracy: 0.00%
Epoch 1, Batch 1797, Loss: 0.0000, Accuracy: 0.00%
Epoch 1, Batch 1798, Loss: 0.0000, Accuracy: 0.00%
Epoch 1, Batch 1799, Loss: 0.0000, Accuracy: 0.00%
Epoch 1, Batch 1800, Loss: 0.0020, Accuracy: 100.00%
Epoch 1, Batch 1801, Loss: 0.0020, Accuracy: 100.00%
Epoch 1, Batch 1802, Loss: 0.0020, Accuracy: 100.00%
Epoch 1, Batch 1803, Loss: 0.0000, Accuracy: 0.00%
Epoch 1, Batch 1804, Loss: 0.0000, Accuracy: 0.00%
Epoch 1, Batch 1805, Loss: 0.0010, Accuracy: 0.00%
Epoch 1, Batch 1806, Loss: 0.0010, Accuracy: 100.00%
Epoch 1, Batch 1807, Loss: 0.0010, Accuracy: 0.00%
Epoch 1, Batch 1808, Loss: 0.0010, Accuracy: 0.00%
Epoch 1, Batch 1809, Loss: 0.0010, Accuracy: 0.00%
Epoch 1, Batch 1810, Loss: 0.0010, Accuracy: 0.00%
Epoch 1, Batch 1811, Loss: 0.0010, Accuracy: 0.00%
Epoch 1, Batch 1812, Loss: 0.0010, Accuracy: 0.00%
Epoch 1, Batch 1813, Loss: 0.0010, Accuracy: 0.00%
Epoch 1, Batch 1814, Loss: 0.0010, Accuracy: 0.00%
Epoch 1, Batch 1815, Loss: 0.0010, Accuracy: 0.00%
Epoch 1, Batch 1816, Loss: 0.0010, Accuracy: 0.00%
Epoch 1, Batch 1817, Loss: 0.0010, Accuracy: 0.00%
Epoch 1, Batch 1818, Loss: 0.0010, Accuracy: 0.00%
Epoch 1, Batch 1819, Loss: 0.0010, Accuracy: 0.00%
Epoch 1, Batch 1820, Loss: 0.0010, Accuracy: 0.00%
Epoch 1, Batch 1821, Loss: 0.0000, Accuracy: 0.00%
Epoch 1, Batch 1822, Loss: 0.0000, Accuracy: 0.00%
Epoch 1, Batch 1823, Loss: 0.0000, Accuracy: 0.00%
Epoch 1, Batch 1824, Loss: 0.0000, Accuracy: 0.00%
Epoch 1, Batch 1825, Loss: 0.0000, Accuracy: 100.00%
Epoch 1, Batch 1826, Loss: 0.0000, Accuracy: 100.00%
Epoch 1, Batch 1827, Loss: 0.0000, Accuracy: 100.00%
Epoch 1, Batch 1828, Loss: 0.0030, Accuracy: 0.00%
Epoch 1, Batch 1829, Loss: 0.0000, Accuracy: 100.00%
Epoch 1, Batch 1830, Loss: 0.0000, Accuracy: 100.00%
Epoch 1, Batch 1831, Loss: 0.0000, Accuracy: 100.00%
Epoch 1, Batch 1832, Loss: 0.0000, Accuracy: 100.00%
Epoch 1, Batch 1833, Loss: 0.0000, Accuracy: 100.00%
Epoch 1, Batch 1834, Loss: 0.0000, Accuracy: 100.00%
Epoch 1, Batch 1835, Loss: 0.0000, Accuracy: 100.00%
Epoch 1, Batch 1836, Loss: 0.0030, Accuracy: 0.00%
Epoch 1, Batch 1837, Loss: 0.0000, Accuracy: 100.00%
Epoch 1, Batch 1838, Loss: 0.0000, Accuracy: 100.00%
Epoch 1, Batch 1839, Loss: 0.0000, Accuracy: 100.00%
Epoch 1, Batch 1840, Loss: 0.0000, Accuracy: 100.00%
Epoch 1, Batch 1841, Loss: 0.0030, Accuracy: 0.00%
Epoch 1, Batch 1842, Loss: 0.0000, Accuracy: 100.00%
Epoch 1, Batch 1843, Loss: 0.0000, Accuracy: 100.00%
Epoch 1, Batch 1844, Loss: 0.0000, Accuracy: 100.00%
Epoch 1, Batch 1845, Loss: 0.0000, Accuracy: 100.00%
Epoch 1, Batch 1846, Loss: 0.0000, Accuracy: 100.00%
Epoch 1, Batch 1847, Loss: 0.0000, Accuracy: 100.00%
Epoch 1, Batch 1848, Loss: 0.0000, Accuracy: 100.00%
Epoch 1, Batch 1849, Loss: 0.0000, Accuracy: 100.00%
Epoch 1, Batch 1850, Loss: 0.0030, Accuracy: 0.00%
Epoch 1, Batch 1851, Loss: 0.0000, Accuracy: 100.00%
Epoch 1, Batch 1852, Loss: 0.0000, Accuracy: 100.00%
Epoch 1, Batch 1853, Loss: 0.0000, Accuracy: 100.00%
Epoch 1, Batch 1854, Loss: 0.0000, Accuracy: 100.00%
Epoch 1, Batch 1855, Loss: 0.0000, Accuracy: 100.00%
Epoch 1, Batch 1856, Loss: 0.0020, Accuracy: 0.00%
Epoch 1, Batch 1857, Loss: 0.0000, Accuracy: 100.00%
Epoch 1, Batch 1858, Loss: 0.0020, Accuracy: 0.00%
Epoch 1, Batch 1859, Loss: 0.0000, Accuracy: 0.00%
Epoch 1, Batch 1860, Loss: 0.0020, Accuracy: 100.00%
Epoch 1, Batch 1861, Loss: 0.0000, Accuracy: 0.00%
Epoch 1, Batch 1862, Loss: 0.0000, Accuracy: 0.00%
Epoch 1, Batch 1863, Loss: 0.0000, Accuracy: 0.00%
Epoch 1, Batch 1864, Loss: 0.0000, Accuracy: 0.00%
Epoch 1, Batch 1865, Loss: 0.0010, Accuracy: 0.00%
Epoch 1, Batch 1866, Loss: 0.0010, Accuracy: 100.00%
Epoch 1, Batch 1867, Loss: 0.0010, Accuracy: 100.00%
Epoch 1, Batch 1868, Loss: 0.0010, Accuracy: 0.00%
Epoch 1, Batch 1869, Loss: 0.0010, Accuracy: 0.00%
Epoch 1, Batch 1870, Loss: 0.0010, Accuracy: 0.00%
Epoch 1, Batch 1871, Loss: 0.0010, Accuracy: 0.00%
Epoch 1, Batch 1872, Loss: 0.0010, Accuracy: 0.00%
Epoch 1, Batch 1873, Loss: 0.0010, Accuracy: 0.00%
Epoch 1, Batch 1874, Loss: 0.0010, Accuracy: 0.00%
Epoch 1, Batch 1875, Loss: 0.0010, Accuracy: 0.00%
Epoch 1, Batch 1876, Loss: 0.0010, Accuracy: 0.00%
Epoch 1, Batch 1877, Loss: 0.0010, Accuracy: 0.00%
Epoch 1, Batch 1878, Loss: 0.0010, Accuracy: 100.00%
Epoch 1, Batch 1879, Loss: 0.0010, Accuracy: 0.00%
Epoch 1, Batch 1880, Loss: 0.0010, Accuracy: 0.00%
Epoch 1, Batch 1881, Loss: 0.0010, Accuracy: 0.00%
Epoch 1, Batch 1882, Loss: 0.0010, Accuracy: 0.00%
Epoch 1, Batch 1883, Loss: 0.0020, Accuracy: 100.00%
Epoch 1, Batch 1884, Loss: 0.0000, Accuracy: 0.00%
Epoch 1, Batch 1885, Loss: 0.0000, Accuracy: 0.00%
Epoch 1, Batch 1886, Loss: 0.0000, Accuracy: 0.00%
Epoch 1, Batch 1887, Loss: 0.0000, Accuracy: 0.00%
Epoch 1, Batch 1888, Loss: 0.0000, Accuracy: 0.00%
Epoch 1, Batch 1889, Loss: 0.0000, Accuracy: 0.00%
Epoch 1, Batch 1890, Loss: 0.0020, Accuracy: 100.00%
Epoch 1, Batch 1891, Loss: 0.0000, Accuracy: 0.00%
Epoch 1, Batch 1892, Loss: 1.4370, Accuracy: 0.00%
